Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
19,312,-0.41664722957438444,0.4682335298474591,0.25446988535755594,6,0,45,14,1,2,6,305,15,1,-0.662464590397986,-0.24831630594638976,-0.5611647911143399,-0.3659769349560106,-1.0135647887905015
30,567,0.20543535574351707,0.4682335298474591,0.04839394107535101,2,0,56,7,1,2,72,114,180,2,1.0359779223832652,0.46535728644614616,1.5259843400425714,2.100623749411996,0.2115068180539528
7,110,-0.3112445323942749,1.0629854348171588,-0.2654804028982222,2,0,40,15,1,2,27,299,57,1,-0.662464590397986,-0.5488104501116681,-0.6655222476721855,-0.3659769349560106,-1.149683856217663
30,570,0.36994623212659,1.6577373397868587,-0.7354200456808777,6,0,15,1,1,2,70,99,116,2,1.0359779223832652,0.46535728644614616,1.5259843400425714,2.100623749411996,0.8921021551897607
7,578,-0.46211505973051015,0.17085757736260918,-0.5252986098541245,6,1,45,14,1,2,8,318,8,1,-0.7542722937915671,-0.5563228037158,-0.34499577395880265,-0.3659769349560106,-0.809386187649759
6,115,-0.5241170596509557,0.17085757736260918,-0.5444798197636206,6,1,15,15,1,2,5,313,10,1,-0.662464590397986,-0.5488104501116681,-0.48662375071587877,-0.3659769349560106,-0.6732671202225975
19,814,-0.5819847937784779,-2.20815004251619,2.2803892759985382,2,1,12,7,1,2,9,295,79,1,-1.2018348478352752,-0.5863722181323279,-0.4493532305166482,-0.3659769349560106,-0.6052075865090166
19,204,-0.32777828881468424,0.765609482332309,0.37970574860301165,2,1,27,15,1,2,27,325,108,1,0.47365573909758063,-0.28587807396704956,-0.7847879123097232,-0.3659769349560106,-0.6052075865090166
19,185,-0.4703819379407148,1.0629854348171588,-0.12598069446552299,6,1,27,15,1,2,106,267,276,1,-1.3510223658498446,-1.262484042504204,-0.22573010932126486,-0.3659769349560106,-1.149683856217663
30,867,-0.26991014134325153,1.3603613873020088,-0.9122359261193239,6,0,73,15,1,2,22,9,35,1,-0.662464590397986,0.16486314228086787,0.37059821386642405,-0.3659769349560106,-0.26490991794111274
8,287,-0.2947107759738655,0.765609482332309,-0.5444798197636206,2,1,1,9,1,2,18,316,107,1,-0.03128662956711562,0.08973960623954831,0.29605717346796295,-0.3659769349560106,0.5518044866218568
0,37,0.36663948084250814,1.0629854348171588,-0.3007389542045869,2,0,10,2,3,2,42,71,158,1,0.3956191912130367,0.20993726390565962,-1.299121091059105,-0.3659769349560106,-0.12879085051395114
18,998,-0.2905773368687632,-0.1265183751222407,-0.37010518422274663,2,1,63,15,1,2,55,66,162,0,0.6916990346573358,0.9160985026940636,1.4514432996441102,2.100623749411996,1.2323998237576645
8,1021,-0.5985189635427978,-1.3160221850616403,-0.6150317973034582,6,1,54,15,1,2,2,274,288,1,-1.6034935501821928,-1.3000458105248638,-0.30027114971972596,-0.3659769349560106,-1.149683856217663
8,905,-0.4567415888938771,-0.4238943276070906,0.0693188973402559,6,0,50,14,1,2,31,51,55,1,0.19823262891683724,-0.5112486820910083,-0.8593289527081843,-0.3659769349560106,-0.6052075865090166
18,138,-0.35257892344529823,0.4682335298474591,0.5017679934816235,2,1,30,15,1,2,23,281,83,2,-0.662464590397986,-0.17319276990507018,2.1595831834294907,2.100623749411996,-0.12879085051395114
8,390,-0.472448657493266,-0.1265183751222407,0.44945560281936126,2,1,3,15,3,2,18,316,102,1,-0.6854165162463812,-0.2558286595505217,-0.635705831512801,-0.3659769349560106,-0.809386187649759
0,46,-0.300910934631519,-1.61339813754649,0.3622682850489242,2,0,39,14,1,2,42,122,187,1,0.9579413744987212,0.43530787202961835,-1.2171259466207978,-0.3659769349560106,0.7559830877625991
0,35,0.37077291994761047,0.17085757736260918,0.1704561859539628,2,0,11,2,1,2,42,71,158,1,0.3956191912130367,0.20993726390565962,-1.299121091059105,-0.3659769349560106,-0.12879085051395114
27,692,-0.3959800340488728,-0.1265183751222407,1.0954787525711913,2,1,27,14,1,2,33,13,126,1,0.2349557102742697,-0.5187610356951402,-0.9264158890667994,-0.3659769349560106,0.2115068180539528
8,502,-0.49931601167643114,0.17085757736260918,-0.12598069446552299,6,1,15,14,1,2,6,304,22,1,-1.1903588849110776,-0.8117428262562866,-0.5238942709151093,-0.3659769349560106,-0.6052075865090166
0,42,0.30877133337107543,0.4682335298474591,-0.19067368425118725,6,0,56,2,1,2,37,127,122,1,0.3956191912130367,0.20993726390565962,-1.299121091059105,-0.3659769349560106,-0.12879085051395114
7,142,-0.6005852697514383,-1.0186462325767904,0.27508096727848724,6,1,14,7,1,2,6,316,89,1,0.19823262891683724,0.014616070198228739,-0.33754166991895657,-0.3659769349560106,-0.12879085051395114
21,156,0.4741088975751689,-0.1265183751222407,-0.823479236629019,2,0,15,15,1,2,52,102,195,2,0.9235134857261282,0.31511021436350706,-1.105314386023106,-0.3659769349560106,0.9601616889033414
18,760,-0.32157813015703074,-0.1265183751222407,1.6700780516054794,2,1,39,15,1,2,55,45,139,2,0.3956191912130367,0.3902337504048266,3.0168051480117937,3.3339240915959993,0.5518044866218568
30,464,-0.2595765435804957,-1.0186462325767904,1.2341414627532943,2,0,15,15,1,2,78,106,181,2,0.9671221448380792,0.5404808224874658,1.9359600622341075,2.100623749411996,1.9129951608934725
21,350,1.869144595547207,0.765609482332309,-0.21179045261518709,2,0,56,14,1,2,79,203,254,2,1.7888010902106304,0.6907278945701049,-0.7177009759511083,-0.3659769349560106,1.9129951608934725
10,971,0.3914401154731222,-0.4238943276070906,0.1468284228381744,2,0,27,3,1,2,6,316,89,1,0.19823262891683724,0.014616070198228739,-0.33754166991895657,-0.3659769349560106,-0.12879085051395114
0,57,-0.08390538161364643,-0.7212702800919405,0.2576435037243998,2,0,44,2,1,2,42,120,187,1,1.4491125876543802,0.7959008450279523,-1.0084110335051066,-0.3659769349560106,0.8921021551897607
10,974,0.4534417020496572,-1.61339813754649,0.28662456815129306,6,0,56,7,3,2,6,316,89,1,0.19823262891683724,0.014616070198228739,-0.33754166991895657,-0.3659769349560106,-0.12879085051395114
22,631,-0.4455813033101008,-1.61339813754649,-0.2480429393441348,2,1,43,15,3,2,73,39,143,0,1.0818817740800557,0.05217783821888852,2.308665264226413,-0.3659769349560106,2.729709565456442
30,436,-0.5695844764631709,-1.61339813754649,0.8216931373084649,6,1,56,13,4,2,25,320,32,1,-0.04276259249131326,-0.5488104501116681,-0.5984353113135704,-0.3659769349560106,-0.4690885190818551
18,607,-0.09010554027129994,1.3603613873020088,-0.3055865690726232,2,1,11,15,1,2,26,49,150,1,0.6916990346573358,0.7358020161948966,1.369448155205803,3.3339240915959993,-0.4690885190818551
0,60,-0.021903795037111394,-1.3160221850616403,3.2394497714733457,2,0,39,15,1,2,76,195,232,0,1.4491125876543802,0.7959008450279523,-1.0084110335051066,-0.3659769349560106,1.5726974923255685
0,35,0.04009779153942364,-0.7212702800919405,0.38893016682312387,2,0,56,2,1,2,42,71,158,1,0.3956191912130367,0.20993726390565962,-1.299121091059105,-0.3659769349560106,-0.12879085051395114
30,560,-0.17070760282079547,-0.7212702800919405,0.5366429205897982,2,1,6,14,3,2,65,0,88,2,0.6916990346573358,-0.06050746584309084,1.2650906986479575,2.100623749411996,0.2115068180539528
23,835,-0.45591490107285665,-0.1265183751222407,0.7807674103470219,2,1,11,15,1,2,21,307,90,1,0.10872011810809562,0.40525845761309054,0.6016754391016536,-0.3659769349560106,-0.12879085051395114
8,506,-0.523703302396535,-0.7212702800919405,-0.2836328024580272,6,0,15,15,3,2,6,301,10,1,-1.1903588849110776,-0.8117428262562866,-0.5238942709151093,-0.3659769349560106,-0.6052075865090166
30,463,1.0734575678150076,1.3603613873020088,0.10070633173761322,2,0,10,15,1,2,72,115,219,0,1.1736894774736368,0.6531661265494451,1.8241485016364158,2.100623749411996,1.9129951608934725
3,499,-0.5923183915412337,0.17085757736260918,-0.47472996554727104,6,1,39,14,1,2,7,265,3,1,-1.1444550332142869,-0.9995516663595855,-0.7847879123097232,-0.3659769349560106,-1.149683856217663
2,306,-0.571651196015722,-1.61339813754649,0.3622682850489242,2,1,32,12,3,2,46,84,161,1,0.7192413456754102,0.14983843507260397,-0.8444207446284921,-0.3659769349560106,0.5518044866218568
8,294,0.08597896560605957,1.6577373397868587,-0.9228727788873172,6,0,15,1,1,2,13,68,115,1,0.03756914797807023,0.16486314228086787,0.3333276936671935,-0.3659769349560106,-0.12879085051395114
1,962,2.8508363830090118,1.0629854348171588,-0.5672182722381506,2,0,45,2,1,2,80,209,253,0,1.465178935748257,1.7725068135651068,1.1532791380502658,-0.3659769349560106,1.9129951608934725
21,157,0.9081200036109142,0.765609482332309,-0.37010518422274663,2,0,15,0,1,2,40,154,197,2,0.9235134857261282,0.31511021436350706,-1.105314386023106,-0.3659769349560106,0.9601616889033414
32,871,0.12276657364147035,-0.1265183751222407,-0.8409167001831064,2,0,45,13,1,2,44,81,173,1,0.19823262891683724,0.11227666705194418,-0.9860487213855682,-0.3659769349560106,0.5518044866218568
8,753,-0.5117163289917381,0.765609482332309,-0.6142296739799702,6,0,36,5,1,2,2,274,286,1,-1.5461137355612045,-0.9244281303182659,-0.22573010932126486,-0.3659769349560106,-1.149683856217663
7,233,-0.3422453256825424,0.765609482332309,0.07660775710586443,6,1,56,7,1,2,26,37,43,1,0.3588961098556042,-0.5488104501116681,-0.7102468719112621,-0.3659769349560106,-0.809386187649759
17,267,0.6187792662537507,0.17085757736260918,-0.7624481141897131,6,0,45,1,1,2,50,146,136,1,-0.9952675151997176,-0.30841513477944543,-1.3140292991387972,-1.5992772771400139,-0.5371480527954359
18,827,-0.35257892344529823,0.765609482332309,0.5478203347279683,2,1,7,15,1,0,23,1,112,2,-0.662464590397986,0.502919054466806,1.8539649177958002,2.100623749411996,0.5518044866218568
25,588,-0.5274238109350375,1.0629854348171588,-0.21893981267236293,6,0,76,10,1,2,107,266,279,1,-1.387745447207277,-1.420243468190975,-0.836966640588646,-0.3659769349560106,-1.6261005922127285
21,483,3.0988427293151517,1.6577373397868587,-0.7711668459667568,2,0,15,2,1,2,40,190,233,0,1.469769320917936,2.9218969149972964,1.3545399471261108,-0.3659769349560106,2.7977690991700226
8,281,-0.27611030000090503,0.4682335298474591,-0.3177927935604844,2,1,54,7,1,2,29,57,131,1,-0.03128662956711562,0.08973960623954831,0.29605717346796295,-0.3659769349560106,0.5518044866218568
19,314,-0.41664722957438444,0.4682335298474591,-0.40498011133092143,6,1,45,7,1,2,6,318,16,1,-0.662464590397986,-0.24831630594638976,-0.5611647911143399,-0.3659769349560106,-1.0135647887905015
1,948,0.8151176237461115,1.0629854348171588,-0.2972165865666613,2,0,6,15,1,2,47,137,175,2,0.3910288060433576,2.073000957730385,-0.33754166991895657,-0.3659769349560106,0.7559830877625991
18,845,-0.0012365995115997165,1.3603613873020088,-0.7014169917504072,2,0,75,1,1,2,56,59,149,0,-0.6854165162463812,0.3902337504048266,1.891235437995031,-1.5992772771400139,0.3476258854811144
29,854,-0.5183298315599019,0.4682335298474591,-0.01242793180130584,6,1,27,9,3,2,8,308,21,1,-1.2339675440230287,-0.909403423110002,-0.41208271031741767,-0.3659769349560106,-1.149683856217663
21,149,1.5281358693762646,1.6577373397868587,-0.8653291491588287,2,0,6,15,5,2,53,110,206,2,0.7169461530905706,0.014616070198228739,-1.0680438658238756,-0.3659769349560106,0.9601616889033414
16,496,0.9287871991364258,1.3603613873020088,-0.2480429393441348,2,0,15,14,1,2,48,173,225,0,1.6097760685931473,1.186543232442814,2.0626798309114913,0.8673234072279927,1.5726974923255685
8,402,-0.4703819379407148,-0.4238943276070906,0.1878936495080502,2,1,40,15,3,2,18,316,102,1,-0.6854165162463812,-0.2558286595505217,-0.635705831512801,-0.3659769349560106,-0.4690885190818551
1,948,0.856452014797135,0.765609482332309,-0.37075037037424785,2,0,6,1,1,2,47,137,175,2,0.3910288060433576,2.073000957730385,-0.33754166991895657,-0.3659769349560106,0.7559830877625991
21,353,-0.17690776147844897,-1.3160221850616403,0.8156423374551967,2,0,67,4,3,2,52,179,202,2,1.3412385361669223,0.6456537729453131,-0.8965994729074149,-0.3659769349560106,1.9129951608934725
25,589,-0.5489172809376592,0.4682335298474591,-0.7014169917504072,6,1,45,6,1,2,107,266,279,1,-1.387745447207277,-1.420243468190975,-0.836966640588646,-0.3659769349560106,-1.6261005922127285
19,917,-0.31165787630478514,0.4682335298474591,-0.0649495720262171,2,1,17,2,1,2,9,316,89,1,-0.662464590397986,0.16486314228086787,0.37059821386642405,-0.3659769349560106,-0.26490991794111274
19,820,-0.3835797167335658,0.765609482332309,0.4642600093767814,2,1,27,15,1,2,9,289,77,1,-1.018219441048113,-0.24831630594638976,-0.4493532305166482,-0.3659769349560106,-1.0135647887905015
0,58,0.04009779153942364,-0.7212702800919405,-0.5990939556150223,2,0,15,15,1,2,42,120,187,1,1.4491125876543802,0.7959008450279523,-1.0084110335051066,-0.3659769349560106,0.8921021551897607
7,241,-0.36291252120805406,-0.1265183751222407,-0.1608556215736978,6,0,45,15,1,2,26,37,43,1,0.3588961098556042,-0.5488104501116681,-0.7102468719112621,-0.3659769349560106,-0.809386187649759
8,751,-0.4931162663626882,0.765609482332309,-0.4074562311556018,6,1,27,14,1,2,2,274,286,1,-1.5461137355612045,-0.9244281303182659,-0.22573010932126486,-0.3659769349560106,-1.149683856217663
18,761,-0.14590696819018145,0.4682335298474591,0.03967520929830731,2,1,39,1,1,2,55,70,154,2,0.3956191912130367,0.3902337504048266,3.0168051480117937,2.100623749411996,0.5518044866218568
8,520,-0.43524770554734493,1.0629854348171588,-0.30030301761573475,6,1,6,7,1,2,6,304,22,1,-1.1903588849110776,-0.8117428262562866,-0.5238942709151093,-0.3659769349560106,-0.6052075865090166
7,247,-0.08803882071874876,1.3603613873020088,-0.7537293824126694,2,1,39,15,1,2,27,331,89,1,0.3588961098556042,-0.5488104501116681,-0.7102468719112621,-0.3659769349560106,-0.809386187649759
19,132,-0.4786488161509195,-0.1265183751222407,-0.02135591314099859,6,1,30,15,1,2,6,306,24,1,-0.662464590397986,-0.17319276990507018,-0.6729763517120315,-0.3659769349560106,-1.0135647887905015
1,4,0.5154432886261923,0.4682335298474591,0.3622682850489242,2,0,12,15,1,2,47,144,199,2,0.8018682787296332,0.322622567967639,-1.2022177385411055,-0.3659769349560106,0.3476258854811144
21,357,-0.22857575029222818,-1.9107740900313401,1.1469541449828573,2,0,56,14,1,2,79,180,243,2,1.3412385361669223,0.6456537729453131,-0.8891453688675688,-0.3659769349560106,1.9129951608934725
0,653,0.06076498706493532,-1.0186462325767904,-0.1767760257985796,2,0,45,15,1,2,42,117,187,0,0.23266051768943016,0.47286964005027815,0.1320668845913485,-0.3659769349560106,0.8240426214761799
1,958,0.9473876751093863,-0.1265183751222407,-0.2654804028982222,2,0,45,15,1,2,80,206,246,0,1.3825520026940339,1.2766914756923975,1.2799989067276496,2.100623749411996,-0.12879085051395114
21,354,0.019430596013911963,-0.7212702800919405,0.08326886818352582,2,0,15,4,1,2,52,169,233,2,1.3664856546001571,0.6456537729453131,-0.8667830567480305,-0.3659769349560106,1.9129951608934725
0,674,1.5694702604272879,0.17085757736260918,-0.1608556215736978,2,0,45,15,1,2,76,194,249,0,1.7635539717773956,1.5020620838163563,1.1160086178510353,2.100623749411996,1.5726974923255685
23,792,-0.5551174395953127,-1.0186462325767904,0.6587051654684101,2,1,39,7,3,2,21,309,91,1,0.3244682210830113,-0.5488104501116681,-0.635705831512801,-0.3659769349560106,-0.7413266539361782
6,367,-0.4455813033101008,0.765609482332309,-0.10118462129161071,6,1,36,2,1,2,26,53,48,1,-0.6555790126434674,-0.022945697822431048,0.42277694214534683,-0.3659769349560106,0.007328216913210426
1,4,1.0114559812384725,0.765609482332309,-0.43985503843909624,2,0,15,2,1,2,47,144,199,2,0.8018682787296332,0.322622567967639,-1.2022177385411055,-0.3659769349560106,0.3476258854811144
18,846,-0.0016503567660204603,1.3603613873020088,-0.2916365982293533,2,1,14,4,1,2,56,59,149,0,-0.6854165162463812,0.3902337504048266,1.891235437995031,-1.5992772771400139,0.3476258854811144
19,129,-0.503449864125444,0.4682335298474591,0.135581258845788,6,1,20,14,3,2,6,306,24,1,-0.662464590397986,-0.17319276990507018,-0.6729763517120315,-0.3659769349560106,-1.0135647887905015
0,50,1.0527903722894958,1.0629854348171588,-0.649104601088145,6,0,56,15,1,2,17,80,123,1,1.0153211891197094,0.5555055296957296,-1.2171259466207978,-0.3659769349560106,0.143447284340372
19,425,-0.37324611897080995,0.17085757736260918,0.3909006002047357,0,1,45,14,1,2,16,327,31,1,0.028388377638712124,-0.5488104501116681,0.7060328956594991,2.100623749411996,-0.4690885190818551
8,297,-0.17690776147844897,0.765609482332309,-0.1782930851277852,6,1,15,7,1,2,31,54,49,1,-0.03128662956711562,0.08973960623954831,0.5569508148625768,-0.3659769349560106,0.2115068180539528
24,28,3.222845902468222,0.4682335298474591,-0.5967922104258828,6,0,15,16,1,2,45,219,191,2,0.21888936218039298,0.24749903192631942,-2.30542513643833,-4.06587796150802,0.143447284340372
1,4,-0.13557337042742562,-1.0186462325767904,0.833079801009284,2,0,6,15,3,2,47,144,199,2,0.8018682787296332,0.322622567967639,-1.2022177385411055,-0.3659769349560106,0.3476258854811144
8,295,-0.0012365995115997165,1.6577373397868587,-0.7886043095208443,2,1,58,1,1,2,23,28,123,1,0.03756914797807023,0.16486314228086787,0.3333276936671935,-0.3659769349560106,-0.12879085051395114
18,993,-0.49724929212387997,-1.0186462325767904,1.4085160982941682,2,1,73,1,1,2,55,70,163,1,0.6916990346573358,0.9160985026940636,1.4514432996441102,2.100623749411996,1.2323998237576645
21,481,2.106817344090591,1.0629854348171588,-0.6926982599733635,2,0,56,14,1,2,40,154,197,0,0.8592480933506215,0.9160985026940636,0.4004146300258085,-0.3659769349560106,0.9601616889033414
19,312,-0.40838035136417977,0.765609482332309,-0.3953546314490652,6,0,45,4,1,2,6,305,15,1,-0.662464590397986,-0.24831630594638976,-0.5611647911143399,-0.3659769349560106,-1.0135647887905015
19,939,-0.546850561385108,-0.1265183751222407,0.27508096727848724,6,0,1,7,1,2,106,268,276,1,-1.4864387283553766,-2.201528243020699,0.5942213350618074,-0.3659769349560106,-1.149683856217663
7,142,-0.5489172809376592,-0.1265183751222407,-0.3328936369983241,6,1,15,14,1,2,7,312,5,1,-1.5461137355612045,-0.6614957541736474,-0.6729763517120315,-0.3659769349560106,-1.149683856217663
14,686,2.272154908294685,-0.1265183751222407,-0.1608556215736978,2,0,6,15,4,2,80,218,251,0,1.3664856546001571,2.290859212250212,1.4141727794448797,-0.3659769349560106,1.70881655975273
21,483,2.681365379699816,1.0629854348171588,-0.6316671375340576,2,0,15,3,1,2,40,190,233,0,1.469769320917936,2.9218969149972964,1.3545399471261108,-0.3659769349560106,2.7977690991700226
19,822,-0.41664722957438444,0.4682335298474591,-0.8060417730749316,6,0,45,2,1,2,6,305,15,1,-1.018219441048113,-0.24831630594638976,-0.4493532305166482,-0.3659769349560106,-1.0135647887905015
8,282,-0.3422453256825424,-0.1265183751222407,0.13776094179004894,2,1,54,15,1,2,29,57,131,1,-0.03128662956711562,0.08973960623954831,0.29605717346796295,-0.3659769349560106,0.5518044866218568
14,321,0.7427824394068206,-0.1265183751222407,0.41458067571118645,2,0,56,13,1,2,51,121,211,0,0.7261269234299288,2.260809797833684,0.7433034158587296,2.100623749411996,0.8921021551897607
8,1036,-0.42078066867948677,0.4682335298474591,0.17568742502018905,6,1,56,4,1,2,6,305,24,1,-0.662464590397986,-0.06050746584309084,-0.2630006295204954,-0.3659769349560106,-0.809386187649759
